Date,Close,High,Low,Open,Volume
2025-05-02,2307.89990234375,2348.60009765625,2295.10009765625,2312.300048828125,415783
2025-05-05,2391.800048828125,2399.0,2301.800048828125,2325.0,776384
2025-05-06,2299.300048828125,2395.89990234375,2285.10009765625,2390.0,802348
2025-05-07,2375.699951171875,2405.0,2259.0,2265.89990234375,1133248
2025-05-08,2330.199951171875,2424.199951171875,2312.10009765625,2371.5,881297
2025-05-09,2326.5,2346.800048828125,2252.89990234375,2269.60009765625,778004
2025-05-12,2487.0,2490.0,2386.10009765625,2390.0,1111128
2025-05-13,2487.60009765625,2504.39990234375,2452.199951171875,2480.0,673786
2025-05-14,2548.699951171875,2579.60009765625,2487.60009765625,2495.0,1171422
2025-05-15,2568.60009765625,2605.0,2553.699951171875,2561.39990234375,749941
2025-05-16,2800.60009765625,2825.0,2571.0,2578.0,3659347
2025-05-19,2802.300048828125,2838.89990234375,2761.0,2800.0,1265477
2025-05-20,2777.0,2867.0,2745.5,2810.0,1779101
2025-05-21,2866.199951171875,2893.699951171875,2754.300048828125,2777.0,1420966
2025-05-22,2913.60009765625,2948.0,2781.60009765625,2866.0,2502526
2025-05-23,3079.5,3100.0,2898.10009765625,2909.0,3230371
2025-05-26,2989.0,3119.0,2977.5,3078.10009765625,1452015
2025-05-27,3012.89990234375,3063.0,2985.0,2993.199951171875,1236314
2025-05-28,3018.199951171875,3080.0,3004.199951171875,3016.10009765625,1055755
2025-05-29,3002.199951171875,3048.0,2983.199951171875,3033.300048828125,583893
2025-05-30,3035.60009765625,3093.0,2998.10009765625,3001.0,1045810
2025-06-02,3149.39990234375,3171.89990234375,3016.0,3038.699951171875,1703099
2025-06-03,3105.800048828125,3185.0,3060.39990234375,3168.5,1319977
2025-06-04,3128.60009765625,3142.89990234375,3082.5,3100.0,669560
2025-06-05,3271.699951171875,3285.0,3121.10009765625,3155.0,2143988
2025-06-06,3217.0,3275.0,3200.0,3252.0,792282
2025-06-09,3202.300048828125,3284.0,3193.0,3217.39990234375,696223
2025-06-10,3145.39990234375,3220.89990234375,3123.0,3218.0,728254
2025-06-11,3114.5,3174.39990234375,3063.0,3158.89990234375,641631
2025-06-12,3017.60009765625,3119.300048828125,3004.10009765625,3100.0,747422
2025-06-13,2924.89990234375,2984.5,2901.0,2945.60009765625,901104
2025-06-16,2930.5,2952.0,2850.0,2919.89990234375,781858
2025-06-17,2873.60009765625,2942.800048828125,2860.5,2932.0,671174
2025-06-18,2866.89990234375,2919.10009765625,2853.60009765625,2873.60009765625,552700
2025-06-19,2781.60009765625,2909.5,2775.300048828125,2869.0,675724
2025-06-20,2827.699951171875,2842.89990234375,2758.0,2781.60009765625,1445536
2025-06-23,2935.0,2943.89990234375,2781.800048828125,2800.0,1182629
2025-06-24,2957.300048828125,3008.199951171875,2938.0,2986.0,1088835
2025-06-25,2861.300048828125,3015.0,2841.5,2967.39990234375,1446907
2025-06-26,2903.0,2915.0,2831.699951171875,2880.0,1113413
2025-06-27,2911.199951171875,2983.0,2888.10009765625,2917.5,1181089
2025-06-30,2922.800048828125,2983.0,2916.300048828125,2927.0,899633
2025-07-01,2964.300048828125,2969.89990234375,2893.10009765625,2925.199951171875,737669
2025-07-02,2913.39990234375,2976.89990234375,2897.0,2975.89990234375,676926
2025-07-03,2950.60009765625,2956.89990234375,2921.39990234375,2926.0,459666
2025-07-04,2776.0,2885.0,2734.39990234375,2885.0,2854583
2025-07-07,2794.39990234375,2818.0,2701.800048828125,2768.0,1395129
2025-07-08,2692.60009765625,2793.699951171875,2607.699951171875,2788.10009765625,3415921
2025-07-09,2735.39990234375,2748.0,2695.0,2695.0,1150871
2025-07-10,2727.39990234375,2781.0,2715.0,2735.39990234375,589061
2025-07-11,2678.89990234375,2757.0,2665.0,2716.0,752172
2025-07-14,2678.800048828125,2759.0,2646.800048828125,2725.0,1194613
2025-07-15,2674.800048828125,2699.0,2630.300048828125,2669.10009765625,892131
2025-07-16,2716.800048828125,2731.800048828125,2660.800048828125,2675.0,1250057
2025-07-17,2740.10009765625,2795.39990234375,2709.199951171875,2745.0,3027394
2025-07-18,2678.0,2739.0,2670.0,2739.0,738298
2025-07-21,2706.300048828125,2736.0,2677.10009765625,2680.39990234375,551539
2025-07-22,2805.39990234375,2852.0,2730.0,2740.0,3433443
2025-07-23,2825.800048828125,2872.0,2791.699951171875,2816.0,1497960
2025-07-24,2796.89990234375,2850.0,2786.0,2850.0,714875
2025-07-25,2720.10009765625,2788.0,2712.0,2788.0,533016
2025-07-28,2608.0,2745.0,2601.0,2710.0,803786
2025-07-29,2632.10009765625,2649.0,2580.0,2608.0,698116
2025-07-30,2641.199951171875,2652.300048828125,2601.0,2647.89990234375,484678
2025-07-31,2600.89990234375,2637.89990234375,2589.0,2618.0,455411
2025-08-01,2569.800048828125,2614.800048828125,2562.0,2599.0,429035
2025-08-04,2627.60009765625,2634.89990234375,2558.699951171875,2578.0,422722
2025-08-05,2601.300048828125,2668.60009765625,2552.0,2640.0,1020665
2025-08-06,2610.89990234375,2639.0,2542.39990234375,2607.89990234375,1180598
2025-08-07,2642.0,2653.0,2576.0,2576.0,543383
2025-08-08,2552.60009765625,2652.699951171875,2540.800048828125,2644.800048828125,537255
2025-08-11,2548.10009765625,2564.699951171875,2528.39990234375,2550.0,499389
2025-08-12,2506.800048828125,2562.199951171875,2502.0,2550.60009765625,479858
2025-08-13,2631.800048828125,2637.89990234375,2519.0,2519.0,912332
2025-08-14,2642.199951171875,2673.39990234375,2615.10009765625,2631.800048828125,731823
2025-08-18,2666.89990234375,2736.800048828125,2643.0,2669.89990234375,695745
2025-08-19,2677.800048828125,2690.89990234375,2637.0,2675.0,454427
2025-08-20,2720.800048828125,2727.5,2647.10009765625,2681.60009765625,658250
2025-08-21,2537.800048828125,2735.0,2529.60009765625,2720.800048828125,2567524
2025-08-22,2518.60009765625,2568.0,2508.199951171875,2545.0,1200174
2025-08-25,2446.89990234375,2539.0,2435.199951171875,2526.0,1562966
2025-08-26,2339.10009765625,2451.199951171875,2332.60009765625,2447.0,1673085
2025-08-28,2259.39990234375,2349.60009765625,2251.0,2340.0,1504243
2025-08-29,2209.800048828125,2297.5,2198.39990234375,2279.89990234375,1577470
2025-09-01,2266.60009765625,2276.0,2195.0,2226.0,1115501
2025-09-02,2276.39990234375,2324.10009765625,2243.0,2287.0,983624
2025-09-03,2272.199951171875,2289.0,2251.0,2289.0,824181
2025-09-04,2257.10009765625,2340.0,2249.60009765625,2299.0,686876
2025-09-05,2296.800048828125,2304.5,2252.800048828125,2269.89990234375,837315
2025-09-08,2341.0,2349.0,2305.10009765625,2320.699951171875,786620
2025-09-09,2336.0,2356.0,2323.10009765625,2350.0,338579
2025-09-10,2336.60009765625,2375.0,2273.199951171875,2350.0,814113
2025-09-11,2216.0,2339.0,2208.199951171875,2338.0,2185343
2025-09-12,2222.300048828125,2251.0,2210.0,2230.0,999466
2025-09-15,2252.0,2274.0,2212.60009765625,2235.0,1432290
2025-09-16,2230.39990234375,2256.0,2215.0,2256.0,628221
2025-09-17,2248.5,2266.0,2229.89990234375,2240.0,599592
2025-09-18,2265.60009765625,2282.0,2250.800048828125,2258.300048828125,508314
2025-09-19,2266.60009765625,2278.0,2235.0,2252.60009765625,494144
2025-09-22,2248.0,2265.0,2230.10009765625,2260.0,371998
2025-09-23,2227.89990234375,2256.0,2182.10009765625,2240.0,806750
2025-09-24,2202.39990234375,2267.199951171875,2182.800048828125,2228.0,616548
2025-09-25,2194.89990234375,2230.0,2188.0,2195.0,548073
2025-09-26,2136.39990234375,2201.0,2120.0,2190.0,647903
2025-09-29,2124.89990234375,2152.5,2102.10009765625,2138.0,1341520
2025-09-30,2132.5,2139.0,2101.0,2139.0,662023
2025-10-01,2173.5,2182.89990234375,2117.60009765625,2140.0,518648
2025-10-03,2201.300048828125,2218.699951171875,2171.800048828125,2185.0,429291
2025-10-06,2265.199951171875,2271.60009765625,2172.699951171875,2211.0,1059917
2025-10-07,2250.5,2309.0,2230.39990234375,2277.0,1137247
2025-10-08,2217.5,2259.0,2210.199951171875,2242.0,555881
2025-10-09,2264.60009765625,2279.0,2213.0,2225.0,723562
2025-10-10,2303.300048828125,2319.39990234375,2253.0,2264.5,1026736
2025-10-13,2340.699951171875,2366.0,2255.39990234375,2289.300048828125,1209214
2025-10-14,2404.60009765625,2435.0,2347.39990234375,2363.89990234375,3116178
2025-10-15,2445.199951171875,2460.699951171875,2381.0,2406.89990234375,1343403
2025-10-16,2482.60009765625,2530.300048828125,2433.10009765625,2440.0,3242812
2025-10-17,2496.5,2559.0,2460.699951171875,2468.10009765625,1585685
2025-10-20,2499.60009765625,2525.0,2492.5,2508.800048828125,583078
2025-10-21,2497.800048828125,2513.800048828125,2486.0,2509.0,109769
2025-10-23,2511.0,2533.39990234375,2480.5,2505.89990234375,525144
2025-10-24,2514.5,2519.0,2486.5,2508.0,397482
2025-10-27,2577.0,2585.10009765625,2508.10009765625,2514.0,736854
2025-10-28,2537.89990234375,2588.0,2513.10009765625,2580.0,535221
2025-10-29,2511.699951171875,2521.800048828125,2450.39990234375,2491.0,716950
2025-10-30,2513.10009765625,2532.89990234375,2495.10009765625,2513.0,324753
2025-10-31,2492.39990234375,2536.0,2409.0,2513.10009765625,1011363
2025-11-03,2563.800048828125,2569.800048828125,2486.199951171875,2492.39990234375,623626
2025-11-04,2518.39990234375,2584.199951171875,2509.89990234375,2560.0,621997
2025-11-06,2486.5,2559.800048828125,2480.0,2530.0,721587
2025-11-07,2616.39990234375,2625.0,2446.0,2480.0,1865591
2025-11-10,2606.39990234375,2673.300048828125,2600.0,2622.0,1230066
2025-11-11,2641.39990234375,2656.89990234375,2602.0,2606.39990234375,750372
2025-11-12,2679.5,2710.0,2637.800048828125,2663.0,1783272
2025-11-13,2713.5,2768.300048828125,2666.39990234375,2680.0,1167192
2025-11-14,2745.300048828125,2757.0,2710.699951171875,2713.5,536041
2025-11-17,2847.39990234375,2864.89990234375,2755.10009765625,2759.0,1513166
2025-11-18,2793.39990234375,2867.0,2785.0,2839.0,744032
2025-11-19,2813.89990234375,2850.0,2779.0,2794.0,714090
2025-11-20,2814.300048828125,2850.0,2793.300048828125,2813.89990234375,700861
2025-11-21,2748.10009765625,2819.0,2741.0,2812.0,554218
2025-11-24,2678.5,2765.39990234375,2673.89990234375,2753.0,487775
2025-11-25,2687.699951171875,2706.89990234375,2661.0,2665.0,427865
2025-11-26,2749.5,2760.0,2682.5,2694.0,456508
2025-11-27,2764.199951171875,2770.0,2732.800048828125,2759.89990234375,444280
2025-11-28,2703.800048828125,2763.89990234375,2676.0,2763.89990234375,733603
2025-12-01,2763.39990234375,2776.0,2707.800048828125,2709.0,658606
2025-12-02,2814.199951171875,2825.0,2746.89990234375,2752.699951171875,1167875
2025-12-03,2670.199951171875,2775.0,2644.10009765625,2775.0,2600046
2025-12-04,2625.0,2685.0,2618.0,2660.300048828125,1042860
2025-12-05,2641.699951171875,2653.0,2600.10009765625,2622.10009765625,511846
2025-12-08,2542.60009765625,2655.0,2521.5,2626.0,662965
2025-12-09,2533.5,2540.39990234375,2459.199951171875,2533.0,506923
2025-12-10,2478.300048828125,2550.0,2460.0,2534.89990234375,507470
2025-12-11,2577.39990234375,2583.89990234375,2464.5,2490.0,638720
2025-12-12,2595.300048828125,2604.60009765625,2560.0,2588.0,425175
2025-12-15,2582.5,2608.0,2560.0,2580.0,311330
2025-12-16,2532.39990234375,2581.10009765625,2522.10009765625,2577.89990234375,366458
2025-12-17,2504.60009765625,2550.0,2491.0,2543.0,311711
2025-12-18,2479.10009765625,2554.89990234375,2468.5,2510.0,694593
2025-12-19,2518.10009765625,2524.89990234375,2449.10009765625,2490.0,588239
2025-12-22,2581.60009765625,2592.39990234375,2514.800048828125,2518.300048828125,520494
2025-12-23,2557.10009765625,2585.300048828125,2539.699951171875,2581.89990234375,298077
2025-12-24,2523.800048828125,2576.0,2520.10009765625,2550.0,410374
2025-12-26,2495.800048828125,2547.10009765625,2484.699951171875,2521.800048828125,454602
2025-12-29,2410.199951171875,2498.699951171875,2403.0,2494.199951171875,774828
2025-12-30,2347.10009765625,2415.89990234375,2325.0,2406.699951171875,2650632
2025-12-31,2344.0,2395.0,2331.0,2374.800048828125,923550
2026-01-01,2362.800048828125,2375.0,2320.699951171875,2352.0,474163
2026-01-02,2387.89990234375,2402.699951171875,2357.0,2375.0,1052817
2026-01-05,2402.0,2427.0,2366.39990234375,2380.10009765625,871363
2026-01-06,2411.300048828125,2454.699951171875,2390.300048828125,2407.0,462973
2026-01-07,2470.60009765625,2481.89990234375,2391.300048828125,2400.0,553833
2026-01-08,2412.60009765625,2517.39990234375,2398.10009765625,2510.0,1538452
2026-01-09,2333.5,2429.199951171875,2313.0,2424.300048828125,807688
2026-01-12,2368.5,2375.0,2297.60009765625,2335.0,1008249
2026-01-13,2439.300048828125,2455.0,2375.0,2378.0,1328986
2026-01-14,2525.39990234375,2532.0,2435.0,2445.10009765625,1313670
2026-01-15,2525.39990234375,2525.39990234375,2525.39990234375,2525.39990234375,0
2026-01-16,2752.199951171875,2766.699951171875,2580.0,2588.0,5582743
2026-01-19,2695.10009765625,2778.60009765625,2680.39990234375,2765.0,1172964
2026-01-20,2635.800048828125,2694.10009765625,2624.0,2694.0,910266
2026-01-21,2531.89990234375,2629.60009765625,2518.0,2609.0,1116127
2026-01-22,2566.60009765625,2606.89990234375,2541.0,2557.199951171875,588128
2026-01-23,2515.10009765625,2604.89990234375,2501.199951171875,2566.60009765625,522156
2026-01-27,2543.10009765625,2560.0,2492.0,2515.199951171875,442718
2026-01-28,2615.10009765625,2621.800048828125,2556.60009765625,2559.800048828125,572526
2026-01-29,2588.39990234375,2638.0,2563.89990234375,2615.10009765625,299541
2026-01-30,2540.89990234375,2598.39990234375,2511.0,2575.0,486512
2026-02-01,2313.0,2522.10009765625,2199.5,2575.0,4203788
2026-02-02,2401.300048828125,2417.5,2256.10009765625,2313.0,1816812
2026-02-03,2401.300048828125,2500.0,2500.0,2500.0,1816813
2026-02-04,2676.0,2687.699951171875,2566.699951171875,2590.0,1131319
2026-02-05,2645.0,2682.300048828125,2626.10009765625,2665.0,604584
2026-02-06,2585.0,2620.0,2565.199951171875,2618.10009765625,214123
